Payment_ID,Invoice_ID,Payment_Date,Payment_Amount,Method
PAY-01790,INV-02918,2027-11-26,2291.98,PayPal
PAY-01791,INV-02919,2027-11-27,4011.6,Bank Transfer
PAY-01792,INV-02920,2027-11-28,1313.8,Credit Card
PAY-01793,INV-02922,2027-11-29,4798.35,Bank Transfer
PAY-01794,INV-02924,2027-11-30,3688.59,PayPal
PAY-01795,INV-02925,2027-12-01,2210.52,Bank Transfer
PAY-01796,INV-02930,2027-12-02,869.66,Credit Card
PAY-01797,INV-02931,2027-12-03,3317.4,Credit Card
PAY-01798,INV-02932,2027-12-04,3724.65,PayPal
PAY-01799,INV-02934,2027-12-05,2762.24,Credit Card
PAY-01800,INV-02935,2027-12-06,789.68,PayPal
PAY-01801,INV-02937,2027-12-07,4392.17,Credit Card
PAY-01802,INV-02938,2027-12-08,1588.93,PayPal
PAY-01803,INV-02943,2027-12-09,3435.68,Credit Card
PAY-01804,INV-02944,2027-12-10,2536.62,PayPal
PAY-01805,INV-02945,2027-12-11,4169.95,PayPal
PAY-01806,INV-02946,2027-12-12,1185.69,Bank Transfer
PAY-01807,INV-02947,2027-12-13,4634.39,PayPal
PAY-01808,INV-02951,2027-12-14,2402.92,PayPal
PAY-01809,INV-02954,2027-12-15,1918.75,PayPal
PAY-01810,INV-02955,2027-12-16,3262.22,PayPal
PAY-01811,INV-02957,2027-12-17,4386.03,PayPal
PAY-01812,INV-02958,2027-12-18,3381.16,Bank Transfer
PAY-01813,INV-02959,2027-12-19,3426.13,Bank Transfer
PAY-01814,INV-02960,2027-12-20,1178.39,Bank Transfer
PAY-01815,INV-02961,2027-12-21,4067.46,Credit Card
PAY-01816,INV-02962,2027-12-22,1831.56,Bank Transfer
PAY-01817,INV-02964,2027-12-23,3486.45,Credit Card
PAY-01818,INV-02967,2027-12-24,1879.05,Bank Transfer
PAY-01819,INV-02968,2027-12-25,547.31,PayPal
PAY-01820,INV-02971,2027-12-26,2613.91,Bank Transfer
PAY-01821,INV-02976,2027-12-27,1134.57,Bank Transfer
PAY-01822,INV-02977,2027-12-28,3685.95,Bank Transfer
PAY-01823,INV-02978,2027-12-29,911.58,PayPal
PAY-01824,INV-02979,2027-12-30,900.71,Credit Card
PAY-01825,INV-02980,2027-12-31,3155.5,PayPal
PAY-01826,INV-02982,2028-01-01,1821.97,Credit Card
PAY-01827,INV-02984,2028-01-02,2997.18,Credit Card
PAY-01828,INV-02985,2028-01-03,4515.64,Bank Transfer
PAY-01829,INV-02988,2028-01-04,4176.58,Bank Transfer
PAY-01830,INV-02989,2028-01-05,3404.53,Credit Card
PAY-01831,INV-02991,2028-01-06,4326.05,Bank Transfer
PAY-01832,INV-02993,2028-01-07,2727.48,Credit Card
PAY-01833,INV-02996,2028-01-08,2573.43,PayPal
PAY-01834,INV-02999,2028-01-09,2195.57,PayPal
PAY-01835,INV-03000,2028-01-10,2340.04,Credit Card
PAY-01836,INV-03005,2028-01-11,4761.21,Credit Card
PAY-01837,INV-03007,2028-01-12,1501.16,Bank Transfer
PAY-01838,INV-03008,2028-01-13,2203.98,PayPal
PAY-01839,INV-03012,2028-01-14,3837.83,Credit Card
PAY-01840,INV-03013,2028-01-15,2403.81,PayPal
PAY-01841,INV-03015,2028-01-16,4715.92,Bank Transfer
PAY-01842,INV-03020,2028-01-17,3012.26,Credit Card
PAY-01843,INV-03024,2028-01-18,3608.49,Credit Card
PAY-01844,INV-03025,2028-01-19,1055.96,Bank Transfer
PAY-01845,INV-03026,2028-01-20,4799.13,Bank Transfer
PAY-01846,INV-03027,2028-01-21,1337.16,Credit Card
PAY-01847,INV-03029,2028-01-22,1793.24,PayPal
PAY-01848,INV-03034,2028-01-23,3646.72,Credit Card
PAY-01849,INV-03035,2028-01-24,1144.5,Bank Transfer
PAY-01850,INV-03038,2028-01-25,2928.25,PayPal
PAY-01851,INV-03039,2028-01-26,798.53,PayPal
PAY-01852,INV-03040,2028-01-27,1601.34,Credit Card
PAY-01853,INV-03041,2028-01-28,4865.28,Credit Card
PAY-01854,INV-03042,2028-01-29,2527.53,Credit Card
PAY-01855,INV-03043,2028-01-30,4466.34,Credit Card
PAY-01856,INV-03044,2028-01-31,1420.13,Credit Card
PAY-01857,INV-03045,2028-02-01,4363.23,Credit Card
PAY-01858,INV-03046,2028-02-02,1165.68,Bank Transfer
PAY-01859,INV-03048,2028-02-03,4004.76,PayPal
PAY-01860,INV-03051,2028-02-04,1735.24,PayPal
PAY-01861,INV-03053,2028-02-05,1531.71,Credit Card
PAY-01862,INV-03056,2028-02-06,2009.66,PayPal
PAY-01863,INV-03058,2028-02-07,2607.83,Credit Card
PAY-01864,INV-03063,2028-02-08,4368.15,Bank Transfer
PAY-01865,INV-03064,2028-02-09,1711.35,PayPal
PAY-01866,INV-03066,2028-02-10,2028.76,Credit Card
PAY-01867,INV-03068,2028-02-11,1078.91,Bank Transfer
PAY-01868,INV-03069,2028-02-12,3184.97,PayPal
PAY-01869,INV-03071,2028-02-13,1580.81,PayPal
PAY-01870,INV-03072,2028-02-14,3275.71,Credit Card
PAY-01871,INV-03073,2028-02-15,1784.55,Bank Transfer
PAY-01872,INV-03074,2028-02-16,3213.28,Credit Card
PAY-01873,INV-03075,2028-02-17,4914.19,Bank Transfer
PAY-01874,INV-03076,2028-02-18,698.78,Credit Card
PAY-01875,INV-03077,2028-02-19,1422.41,PayPal
PAY-01876,INV-03079,2028-02-20,3356.57,PayPal
PAY-01877,INV-03080,2028-02-21,4505.77,Bank Transfer
PAY-01878,INV-03081,2028-02-22,646.7,Bank Transfer
PAY-01879,INV-03084,2028-02-23,1150.56,Credit Card
PAY-01880,INV-03085,2028-02-24,2085.01,Credit Card
PAY-01881,INV-03086,2028-02-25,903.26,Bank Transfer
PAY-01882,INV-03087,2028-02-26,3993.87,PayPal
PAY-01883,INV-03089,2028-02-27,1414.03,Credit Card
PAY-01884,INV-03091,2028-02-28,4074.86,Credit Card
PAY-01885,INV-03092,2028-02-29,4285.31,Bank Transfer
PAY-01886,INV-03093,2028-03-01,1986.64,PayPal
PAY-01887,INV-03094,2028-03-02,1247.06,PayPal
PAY-01888,INV-03095,2028-03-03,3893.69,Bank Transfer
PAY-01889,INV-03097,2028-03-04,3120.83,Credit Card
PAY-01890,INV-03098,2028-03-05,1033.48,PayPal
PAY-01891,INV-03100,2028-03-06,4732.98,PayPal
PAY-01892,INV-03104,2028-03-07,4418.63,PayPal
PAY-01893,INV-03107,2028-03-08,3040.26,PayPal
PAY-01894,INV-03108,2028-03-09,921.82,Credit Card
PAY-01895,INV-03109,2028-03-10,841.86,Bank Transfer
PAY-01896,INV-03112,2028-03-11,926.95,Bank Transfer
PAY-01897,INV-03113,2028-03-12,4266.16,PayPal
PAY-01898,INV-03114,2028-03-13,3349.14,Credit Card
PAY-01899,INV-03116,2028-03-14,3680.34,Bank Transfer
PAY-01900,INV-03118,2028-03-15,4531.48,Credit Card
PAY-01901,INV-03120,2028-03-16,4770.2,Bank Transfer
PAY-01902,INV-03123,2028-03-17,2471.1,PayPal
PAY-01903,INV-03126,2028-03-18,4517.89,PayPal
PAY-01904,INV-03127,2028-03-19,4673.34,PayPal
PAY-01905,INV-03128,2028-03-20,4582.03,Credit Card
PAY-01906,INV-03131,2028-03-21,515.78,PayPal
PAY-01907,INV-03132,2028-03-22,2766.57,Credit Card
PAY-01908,INV-03133,2028-03-23,2693.25,PayPal
PAY-01909,INV-03134,2028-03-24,2274.81,PayPal
PAY-01910,INV-03136,2028-03-25,3807.26,Bank Transfer
PAY-01911,INV-03137,2028-03-26,3881.35,Credit Card
PAY-01912,INV-03140,2028-03-27,932.74,Bank Transfer
PAY-01913,INV-03141,2028-03-28,1764.92,Bank Transfer
PAY-01914,INV-03143,2028-03-29,1330.95,PayPal
PAY-01915,INV-03144,2028-03-30,4703.62,Credit Card
PAY-01916,INV-03145,2028-03-31,1702.24,PayPal
PAY-01917,INV-03146,2028-04-01,3485.2,Credit Card
PAY-01918,INV-03147,2028-04-02,4943.05,Credit Card
PAY-01919,INV-03148,2028-04-03,1960.84,Credit Card
PAY-01920,INV-03151,2028-04-04,4277.75,Credit Card
PAY-01921,INV-03155,2028-04-05,2322.54,PayPal
PAY-01922,INV-03156,2028-04-06,3748.66,Bank Transfer
PAY-01923,INV-03157,2028-04-07,2533.63,PayPal
PAY-01924,INV-03158,2028-04-08,2560.42,Bank Transfer
PAY-01925,INV-03159,2028-04-09,3170.84,Credit Card
PAY-01926,INV-03160,2028-04-10,4110.86,Credit Card
PAY-01927,INV-03161,2028-04-11,3720.54,PayPal
PAY-01928,INV-03162,2028-04-12,4302.42,PayPal
PAY-01929,INV-03164,2028-04-13,628.84,PayPal
PAY-01930,INV-03165,2028-04-14,3600.45,Credit Card
PAY-01931,INV-03166,2028-04-15,527.62,Bank Transfer
PAY-01932,INV-03167,2028-04-16,4055.13,PayPal
PAY-01933,INV-03168,2028-04-17,1776.96,PayPal
PAY-01934,INV-03171,2028-04-18,1814.11,Bank Transfer
PAY-01935,INV-03172,2028-04-19,1294.82,PayPal
PAY-01936,INV-03175,2028-04-20,4588.22,PayPal
PAY-01937,INV-03176,2028-04-21,3650.89,Credit Card
PAY-01938,INV-03177,2028-04-22,4399.84,Credit Card
PAY-01939,INV-03179,2028-04-23,2269.43,PayPal
PAY-01940,INV-03184,2028-04-24,4776.08,Bank Transfer
PAY-01941,INV-03194,2028-04-25,3135.86,Bank Transfer
PAY-01942,INV-03196,2028-04-26,2970.23,Credit Card
PAY-01943,INV-03197,2028-04-27,4756.6,Bank Transfer
PAY-01944,INV-03198,2028-04-28,797.45,PayPal
PAY-01945,INV-03199,2028-04-29,2697.62,PayPal
PAY-01946,INV-03200,2028-04-30,4930.9,Bank Transfer
PAY-01947,INV-03204,2028-05-01,2400.16,Credit Card
PAY-01948,INV-03205,2028-05-02,2684.97,Bank Transfer
PAY-01949,INV-03208,2028-05-03,1102.31,Credit Card
PAY-01950,INV-03211,2028-05-04,734.7,PayPal
PAY-01951,INV-03212,2028-05-05,3806.6,Bank Transfer
PAY-01952,INV-03214,2028-05-06,4314.03,Bank Transfer
PAY-01953,INV-03215,2028-05-07,2044.01,Credit Card
PAY-01954,INV-03217,2028-05-08,2974.48,Bank Transfer
PAY-01955,INV-03220,2028-05-09,2382.55,Bank Transfer
PAY-01956,INV-03222,2028-05-10,4511.78,Bank Transfer
PAY-01957,INV-03224,2028-05-11,2051.47,PayPal
PAY-01958,INV-03225,2028-05-12,3069.58,Bank Transfer
PAY-01959,INV-03226,2028-05-13,3253.95,PayPal
PAY-01960,INV-03228,2028-05-14,2352.86,PayPal
PAY-01961,INV-03229,2028-05-15,1796.24,PayPal
PAY-01962,INV-03230,2028-05-16,2239.02,Bank Transfer
PAY-01963,INV-03231,2028-05-17,4503.03,PayPal
PAY-01964,INV-03233,2028-05-18,4872.89,PayPal
PAY-01965,INV-03235,2028-05-19,1102.49,Credit Card
PAY-01966,INV-03236,2028-05-20,3720.27,Credit Card
PAY-01967,INV-03237,2028-05-21,4719.57,Credit Card
PAY-01968,INV-03238,2028-05-22,3999.62,PayPal
PAY-01969,INV-03239,2028-05-23,2837.23,Bank Transfer
PAY-01970,INV-03240,2028-05-24,2954.16,Bank Transfer
PAY-01971,INV-03241,2028-05-25,2780.99,PayPal
PAY-01972,INV-03242,2028-05-26,3647.26,PayPal
PAY-01973,INV-03243,2028-05-27,4835.85,Bank Transfer
PAY-01974,INV-03244,2028-05-28,2034.16,PayPal
PAY-01975,INV-03247,2028-05-29,940.34,Credit Card
PAY-01976,INV-03248,2028-05-30,4633.41,Credit Card
PAY-01977,INV-03249,2028-05-31,3506.75,Bank Transfer
PAY-01978,INV-03250,2028-06-01,3167.84,PayPal
PAY-01979,INV-03252,2028-06-02,1727.17,PayPal
PAY-01980,INV-03253,2028-06-03,3050.9,Bank Transfer
PAY-01981,INV-03254,2028-06-04,2519.77,Credit Card
PAY-01982,INV-03255,2028-06-05,3090.49,Bank Transfer
PAY-01983,INV-03256,2028-06-06,4342.86,Credit Card
PAY-01984,INV-03258,2028-06-07,4688.98,Credit Card
PAY-01985,INV-03259,2028-06-08,1392.96,PayPal
PAY-01986,INV-03263,2028-06-09,1317.98,Credit Card
PAY-01987,INV-03265,2028-06-10,3019.32,Bank Transfer
PAY-01988,INV-03266,2028-06-11,3920.67,PayPal
PAY-01989,INV-03268,2028-06-12,1281.47,Bank Transfer
PAY-01990,INV-03269,2028-06-13,2210.26,PayPal
PAY-01991,INV-03271,2028-06-14,2525.65,Bank Transfer
PAY-01992,INV-03272,2028-06-15,3756.22,Bank Transfer
PAY-01993,INV-03273,2028-06-16,3412.08,Bank Transfer
PAY-01994,INV-03274,2028-06-17,4550.15,Bank Transfer
PAY-01995,INV-03278,2028-06-18,4488.6,Bank Transfer
PAY-01996,INV-03279,2028-06-19,2303.14,Bank Transfer
PAY-01997,INV-03281,2028-06-20,2940.71,PayPal
PAY-01998,INV-03282,2028-06-21,1377.95,Bank Transfer
PAY-01999,INV-03283,2028-06-22,4727.39,Credit Card
PAY-02000,INV-03285,2028-06-23,559.85,Credit Card
PAY-02001,INV-03288,2028-06-24,3753.01,Credit Card
PAY-02002,INV-03291,2028-06-25,3597.72,Bank Transfer
PAY-02003,INV-03294,2028-06-26,2076.67,Credit Card
PAY-02004,INV-03295,2028-06-27,3607.08,PayPal
PAY-02005,INV-03297,2028-06-28,3269.7,PayPal
PAY-02006,INV-03298,2028-06-29,3454.68,PayPal
PAY-02007,INV-03299,2028-06-30,2216.28,Credit Card
PAY-02008,INV-03304,2028-07-01,4370.85,PayPal
PAY-02009,INV-03305,2028-07-02,2583.44,Bank Transfer
PAY-02010,INV-03306,2028-07-03,4678.56,Bank Transfer
PAY-02011,INV-03307,2028-07-04,601.09,Credit Card
PAY-02012,INV-03310,2028-07-05,2550.39,PayPal
PAY-02013,INV-03311,2028-07-06,2470.8,PayPal
PAY-02014,INV-03313,2028-07-07,2505.29,Credit Card
PAY-02015,INV-03315,2028-07-08,2793.62,Bank Transfer
PAY-02016,INV-03316,2028-07-09,1867.53,Bank Transfer
PAY-02017,INV-03317,2028-07-10,4636.27,Bank Transfer
PAY-02018,INV-03319,2028-07-11,2912.16,PayPal
PAY-02019,INV-03320,2028-07-12,2393.83,Credit Card
PAY-02020,INV-03322,2028-07-13,977.42,PayPal
PAY-02021,INV-03324,2028-07-14,1639.93,Bank Transfer
PAY-02022,INV-03326,2028-07-15,1128.48,PayPal
PAY-02023,INV-03328,2028-07-16,1908.12,Credit Card
PAY-02024,INV-03329,2028-07-17,1470.73,Bank Transfer
PAY-02025,INV-03330,2028-07-18,2069.51,Credit Card
PAY-02026,INV-03332,2028-07-19,1504.01,Bank Transfer
PAY-02027,INV-03337,2028-07-20,1335.55,Credit Card
PAY-02028,INV-03338,2028-07-21,2684.2,Credit Card
PAY-02029,INV-03340,2028-07-22,3933.33,PayPal
PAY-02030,INV-03341,2028-07-23,4406.62,Bank Transfer
PAY-02031,INV-03343,2028-07-24,2092.44,PayPal
PAY-02032,INV-03344,2028-07-25,929.6,PayPal
PAY-02033,INV-03345,2028-07-26,1808.58,Bank Transfer
PAY-02034,INV-03349,2028-07-27,2408.36,Credit Card
PAY-02035,INV-03350,2028-07-28,2131.86,Credit Card
PAY-02036,INV-03353,2028-07-29,1866.17,PayPal
PAY-02037,INV-03359,2028-07-30,4926.38,Credit Card
PAY-02038,INV-03360,2028-07-31,3132.79,Bank Transfer
PAY-02039,INV-03361,2028-08-01,588.62,Credit Card
PAY-02040,INV-03364,2028-08-02,1659.89,Credit Card
PAY-02041,INV-03366,2028-08-03,1428.28,Credit Card
PAY-02042,INV-03369,2028-08-04,2801.25,Credit Card
PAY-02043,INV-03370,2028-08-05,543.9,Credit Card
PAY-02044,INV-03373,2028-08-06,1392.3,PayPal
PAY-02045,INV-03374,2028-08-07,3663.36,PayPal
PAY-02046,INV-03375,2028-08-08,3544.59,PayPal
PAY-02047,INV-03376,2028-08-09,1782.45,Bank Transfer
PAY-02048,INV-03377,2028-08-10,3233.83,Credit Card
PAY-02049,INV-03380,2028-08-11,4191.18,Credit Card
PAY-02050,INV-03383,2028-08-12,1621.82,Bank Transfer
PAY-02051,INV-03384,2028-08-13,2678.99,PayPal
PAY-02052,INV-03385,2028-08-14,3160.18,PayPal
PAY-02053,INV-03386,2028-08-15,3419.6,Bank Transfer
PAY-02054,INV-03387,2028-08-16,4386.64,Credit Card
PAY-02055,INV-03388,2028-08-17,2620.44,Credit Card
PAY-02056,INV-03390,2028-08-18,1604.05,Bank Transfer
PAY-02057,INV-03393,2028-08-19,4678.71,Bank Transfer
PAY-02058,INV-03395,2028-08-20,1914.9,Bank Transfer
PAY-02059,INV-03397,2028-08-21,943.23,PayPal
PAY-02060,INV-03398,2028-08-22,1527.26,Credit Card
PAY-02061,INV-03399,2028-08-23,1767.88,Credit Card
PAY-02062,INV-03401,2028-08-24,1828.19,Bank Transfer
PAY-02063,INV-03402,2028-08-25,567.86,Credit Card
PAY-02064,INV-03403,2028-08-26,4877.81,Credit Card
PAY-02065,INV-03404,2028-08-27,4209.64,Bank Transfer
PAY-02066,INV-03406,2028-08-28,4976.08,Bank Transfer
PAY-02067,INV-03408,2028-08-29,4863.99,Credit Card
PAY-02068,INV-03410,2028-08-30,3654.68,PayPal
PAY-02069,INV-03411,2028-08-31,2845.99,PayPal
PAY-02070,INV-03412,2028-09-01,1191.41,Bank Transfer
PAY-02071,INV-03414,2028-09-02,4273.15,Credit Card
PAY-02072,INV-03418,2028-09-03,2152.49,Credit Card
PAY-02073,INV-03419,2028-09-04,3034.9,Bank Transfer
PAY-02074,INV-03420,2028-09-05,4406.77,PayPal
PAY-02075,INV-03422,2028-09-06,843.28,Credit Card
PAY-02076,INV-03424,2028-09-07,1189.58,PayPal
PAY-02077,INV-03425,2028-09-08,3981.07,Bank Transfer
PAY-02078,INV-03428,2028-09-09,1246.66,Credit Card
PAY-02079,INV-03429,2028-09-10,4215.95,PayPal
PAY-02080,INV-03431,2028-09-11,1734.77,PayPal
PAY-02081,INV-03432,2028-09-12,2325.85,Credit Card
PAY-02082,INV-03433,2028-09-13,4524.28,PayPal
PAY-02083,INV-03434,2028-09-14,2056.4,PayPal
PAY-02084,INV-03436,2028-09-15,2193.66,Credit Card
PAY-02085,INV-03438,2028-09-16,777.03,Credit Card
PAY-02086,INV-03439,2028-09-17,864.35,PayPal
PAY-02087,INV-03440,2028-09-18,3231.85,Bank Transfer
PAY-02088,INV-03441,2028-09-19,2628.53,PayPal
PAY-02089,INV-03442,2028-09-20,1700.91,PayPal
PAY-02090,INV-03443,2028-09-21,1214.7,Bank Transfer
PAY-02091,INV-03445,2028-09-22,4373.31,PayPal
PAY-02092,INV-03447,2028-09-23,1321.56,Credit Card
PAY-02093,INV-03449,2028-09-24,4235.71,Bank Transfer
PAY-02094,INV-03454,2028-09-25,4436.75,PayPal
PAY-02095,INV-03455,2028-09-26,4762.22,PayPal
PAY-02096,INV-03456,2028-09-27,2966.68,Credit Card
PAY-02097,INV-03459,2028-09-28,1594.55,Credit Card
PAY-02098,INV-03460,2028-09-29,3056.18,Credit Card
PAY-02099,INV-03461,2028-09-30,1868.08,Credit Card
PAY-02100,INV-03462,2028-10-01,4168.53,Bank Transfer
PAY-02101,INV-03463,2028-10-02,3646.25,PayPal
PAY-02102,INV-03464,2028-10-03,1737.53,Credit Card
PAY-02103,INV-03465,2028-10-04,1537.35,Credit Card
PAY-02104,INV-03467,2028-10-05,1722.04,Credit Card
PAY-02105,INV-03468,2028-10-06,2320.79,Bank Transfer
PAY-02106,INV-03469,2028-10-07,553.12,Credit Card
PAY-02107,INV-03472,2028-10-08,594.91,Bank Transfer
PAY-02108,INV-03474,2028-10-09,912.49,PayPal
PAY-02109,INV-03475,2028-10-10,4062.38,PayPal
PAY-02110,INV-03476,2028-10-11,908.52,Bank Transfer
PAY-02111,INV-03478,2028-10-12,4540.92,Bank Transfer
PAY-02112,INV-03479,2028-10-13,1290.67,PayPal
PAY-02113,INV-03481,2028-10-14,4589.76,Bank Transfer
PAY-02114,INV-03482,2028-10-15,2798.28,Credit Card
PAY-02115,INV-03483,2028-10-16,2536.14,PayPal
PAY-02116,INV-03484,2028-10-17,1885.05,Credit Card
PAY-02117,INV-03485,2028-10-18,606.92,Bank Transfer
PAY-02118,INV-03487,2028-10-19,1051.98,Bank Transfer
PAY-02119,INV-03488,2028-10-20,1499.49,Credit Card
PAY-02120,INV-03490,2028-10-21,2531.03,Bank Transfer
PAY-02121,INV-03491,2028-10-22,1570.17,PayPal
PAY-02122,INV-03494,2028-10-23,3722.23,PayPal
PAY-02123,INV-03495,2028-10-24,505.21,Credit Card
PAY-02124,INV-03497,2028-10-25,3772.09,PayPal
PAY-02125,INV-03498,2028-10-26,598.25,Bank Transfer
PAY-02126,INV-03501,2028-10-27,4213.59,Credit Card
PAY-02127,INV-03503,2028-10-28,3803.84,Credit Card
PAY-02128,INV-03504,2028-10-29,2537.53,Bank Transfer
PAY-02129,INV-03505,2028-10-30,4649.71,PayPal
PAY-02130,INV-03506,2028-10-31,3811.54,PayPal
PAY-02131,INV-03507,2028-11-01,2208.08,Bank Transfer
PAY-02132,INV-03510,2028-11-02,3679.8,Credit Card
PAY-02133,INV-03511,2028-11-03,814.12,Bank Transfer
PAY-02134,INV-03516,2028-11-04,3788.67,Credit Card
PAY-02135,INV-03517,2028-11-05,2133.06,Credit Card
PAY-02136,INV-03518,2028-11-06,3492.0,Bank Transfer
PAY-02137,INV-03519,2028-11-07,3227.03,Bank Transfer
PAY-02138,INV-03520,2028-11-08,4069.93,Bank Transfer
PAY-02139,INV-03521,2028-11-09,1886.14,PayPal
PAY-02140,INV-03522,2028-11-10,4993.55,Credit Card
PAY-02141,INV-03523,2028-11-11,1786.01,Credit Card
PAY-02142,INV-03525,2028-11-12,4033.17,Credit Card
PAY-02143,INV-03527,2028-11-13,2557.31,PayPal
PAY-02144,INV-03529,2028-11-14,2510.46,PayPal
PAY-02145,INV-03532,2028-11-15,3467.26,PayPal
PAY-02146,INV-03533,2028-11-16,2171.68,Bank Transfer
PAY-02147,INV-03537,2028-11-17,1390.73,Credit Card
PAY-02148,INV-03539,2028-11-18,2358.25,PayPal
PAY-02149,INV-03542,2028-11-19,4396.71,Bank Transfer
PAY-02150,INV-03543,2028-11-20,4286.86,Credit Card
PAY-02151,INV-03545,2028-11-21,1741.44,PayPal
PAY-02152,INV-03546,2028-11-22,3136.11,PayPal
PAY-02153,INV-03547,2028-11-23,4540.64,Bank Transfer
PAY-02154,INV-03548,2028-11-24,1120.23,PayPal
PAY-02155,INV-03549,2028-11-25,2386.0,Credit Card
PAY-02156,INV-03550,2028-11-26,1827.16,Credit Card
PAY-02157,INV-03552,2028-11-27,2381.95,Bank Transfer
PAY-02158,INV-03555,2028-11-28,4463.88,Bank Transfer
PAY-02159,INV-03557,2028-11-29,2119.51,Bank Transfer
PAY-02160,INV-03559,2028-11-30,3791.22,Bank Transfer
PAY-02161,INV-03562,2028-12-01,967.93,Bank Transfer
PAY-02162,INV-03563,2028-12-02,2916.25,Bank Transfer
PAY-02163,INV-03565,2028-12-03,3913.02,Credit Card
PAY-02164,INV-03566,2028-12-04,2475.44,Credit Card
PAY-02165,INV-03567,2028-12-05,504.41,Bank Transfer
PAY-02166,INV-03568,2028-12-06,4791.71,Credit Card
PAY-02167,INV-03569,2028-12-07,1367.44,Credit Card
PAY-02168,INV-03570,2028-12-08,3967.12,PayPal
PAY-02169,INV-03571,2028-12-09,3512.59,Credit Card
PAY-02170,INV-03572,2028-12-10,2165.98,PayPal
PAY-02171,INV-03574,2028-12-11,1706.06,Bank Transfer
PAY-02172,INV-03575,2028-12-12,730.36,Credit Card
PAY-02173,INV-03576,2028-12-13,3374.2,Bank Transfer
PAY-02174,INV-03578,2028-12-14,2878.57,PayPal
PAY-02175,INV-03579,2028-12-15,3022.04,PayPal
PAY-02176,INV-03583,2028-12-16,3352.73,Bank Transfer
PAY-02177,INV-03584,2028-12-17,1887.48,Credit Card
PAY-02178,INV-03586,2028-12-18,4799.07,Credit Card
PAY-02179,INV-03588,2028-12-19,2565.86,Bank Transfer
PAY-02180,INV-03590,2028-12-20,3518.11,Bank Transfer
PAY-02181,INV-03591,2028-12-21,840.4,Bank Transfer
PAY-02182,INV-03593,2028-12-22,831.33,PayPal
PAY-02183,INV-03594,2028-12-23,1708.0,PayPal
PAY-02184,INV-03595,2028-12-24,4681.85,Credit Card
PAY-02185,INV-03596,2028-12-25,4954.61,Bank Transfer
PAY-02186,INV-03597,2028-12-26,3128.13,Credit Card
PAY-02187,INV-03598,2028-12-27,3739.83,PayPal
PAY-02188,INV-03599,2028-12-28,740.36,Credit Card
PAY-02189,INV-03603,2028-12-29,2898.93,PayPal
PAY-02190,INV-03606,2028-12-30,3852.85,PayPal
PAY-02191,INV-03607,2028-12-31,4797.24,Credit Card
PAY-02192,INV-03609,2029-01-01,3616.63,Credit Card
PAY-02193,INV-03610,2029-01-02,2189.04,Credit Card
PAY-02194,INV-03615,2029-01-03,4899.35,Credit Card
PAY-02195,INV-03617,2029-01-04,1985.67,PayPal
PAY-02196,INV-03619,2029-01-05,4216.02,Bank Transfer
PAY-02197,INV-03620,2029-01-06,4073.59,PayPal
PAY-02198,INV-03623,2029-01-07,1510.18,Credit Card
PAY-02199,INV-03626,2029-01-08,4334.0,Bank Transfer
PAY-02200,INV-03627,2029-01-09,4515.26,Credit Card
PAY-02201,INV-03628,2029-01-10,3893.38,Bank Transfer
PAY-02202,INV-03630,2029-01-11,2621.74,PayPal
PAY-02203,INV-03631,2029-01-12,4925.86,Bank Transfer
PAY-02204,INV-03633,2029-01-13,3129.03,Credit Card
PAY-02205,INV-03634,2029-01-14,3883.14,PayPal
PAY-02206,INV-03635,2029-01-15,3449.54,Bank Transfer
PAY-02207,INV-03637,2029-01-16,641.98,Bank Transfer
PAY-02208,INV-03638,2029-01-17,1558.12,Credit Card
PAY-02209,INV-03639,2029-01-18,1398.81,PayPal
PAY-02210,INV-03641,2029-01-19,1468.17,PayPal
PAY-02211,INV-03642,2029-01-20,1501.18,PayPal
PAY-02212,INV-03643,2029-01-21,3828.41,Bank Transfer
PAY-02213,INV-03646,2029-01-22,2219.85,PayPal
PAY-02214,INV-03647,2029-01-23,4630.55,Bank Transfer
PAY-02215,INV-03648,2029-01-24,2556.78,PayPal
PAY-02216,INV-03649,2029-01-25,2007.28,Bank Transfer
PAY-02217,INV-03651,2029-01-26,1369.46,PayPal
PAY-02218,INV-03652,2029-01-27,1503.32,PayPal
PAY-02219,INV-03654,2029-01-28,1229.9,PayPal
PAY-02220,INV-03659,2029-01-29,3510.82,PayPal
PAY-02221,INV-03660,2029-01-30,1435.11,Bank Transfer
PAY-02222,INV-03664,2029-01-31,2574.27,Credit Card
PAY-02223,INV-03665,2029-02-01,4043.93,PayPal
PAY-02224,INV-03666,2029-02-02,2184.6,Bank Transfer
PAY-02225,INV-03668,2029-02-03,3555.66,Credit Card
PAY-02226,INV-03669,2029-02-04,3514.02,Bank Transfer
PAY-02227,INV-03672,2029-02-05,1397.48,Bank Transfer
PAY-02228,INV-03673,2029-02-06,3965.72,Bank Transfer
PAY-02229,INV-03674,2029-02-07,3463.1,PayPal
PAY-02230,INV-03675,2029-02-08,2526.5,Bank Transfer
PAY-02231,INV-03677,2029-02-09,936.07,Bank Transfer
PAY-02232,INV-03678,2029-02-10,3100.53,Credit Card
PAY-02233,INV-03679,2029-02-11,1588.02,Credit Card
PAY-02234,INV-03681,2029-02-12,3581.17,Credit Card
PAY-02235,INV-03682,2029-02-13,2757.95,Bank Transfer
PAY-02236,INV-03683,2029-02-14,3647.75,Credit Card
