Invoice_ID,Vendor_ID,Invoice_Date,Total_Amount,Currency,Status,Exchange_Rate,Total_Amount_INR
INV-00339,VEND-001,2023-12-05,4421.37,USD,Paid,82.5,364763.02499999997
INV-00340,VEND-013,2023-12-06,3774.3,USD,Paid,82.5,311379.75
INV-00341,VEND-020,2023-12-07,2209.31,USD,Pending,82.5,182268.07499999998
INV-00342,VEND-017,2023-12-08,628.26,USD,Paid,82.5,51831.45
INV-00343,VEND-008,2023-12-09,4261.71,USD,Pending,82.5,351591.075
INV-00344,VEND-002,2023-12-10,4043.7,USD,Paid,82.5,333605.25
INV-00345,VEND-008,2023-12-11,3142.76,EUR,Pending,89.0,279705.64
INV-00346,VEND-019,2023-12-12,3937.91,USD,Paid,82.5,324877.575
INV-00347,VEND-013,2023-12-13,4027.71,EUR,Paid,89.0,358466.19
INV-00348,VEND-009,2023-12-14,1553.63,USD,Pending,82.5,128174.475
INV-00349,VEND-015,2023-12-15,1936.52,USD,Pending,82.5,159762.9
INV-00350,VEND-008,2023-12-16,848.36,USD,Paid,82.5,69989.7
INV-00351,VEND-003,2023-12-17,4387.14,EUR,Paid,89.0,390455.46
INV-00352,VEND-009,2023-12-18,706.35,USD,Pending,82.5,58273.875
INV-00353,VEND-013,2023-12-19,903.61,USD,Paid,82.5,74547.825
INV-00354,VEND-019,2023-12-20,4753.29,USD,Paid,82.5,392146.425
INV-00355,VEND-007,2023-12-21,1770.78,USD,Pending,82.5,146089.35
INV-00356,VEND-006,2023-12-22,3840.18,USD,Pending,82.5,316814.85
INV-00357,VEND-004,2023-12-23,1180.73,EUR,Paid,89.0,105084.97
INV-00358,VEND-001,2023-12-24,1723.67,USD,Paid,82.5,142202.775
INV-00359,VEND-016,2023-12-25,2343.29,USD,Paid,82.5,193321.425
INV-00360,VEND-002,2023-12-26,1410.08,USD,Paid,82.5,116331.59999999999
INV-00361,VEND-020,2023-12-27,2856.2,USD,Paid,82.5,235636.49999999997
INV-00362,VEND-001,2023-12-28,4007.33,USD,Pending,82.5,330604.725
INV-00363,VEND-004,2023-12-29,2045.24,USD,Paid,82.5,168732.3
INV-00364,VEND-006,2023-12-30,2918.76,USD,Paid,82.5,240797.7
INV-00365,VEND-001,2023-12-31,571.01,USD,Pending,82.5,47108.325
INV-00366,VEND-003,2024-01-01,1963.85,GBP,Paid,102.0,200312.69999999998
INV-00367,VEND-011,2024-01-02,583.02,GBP,Paid,102.0,59468.04
INV-00368,VEND-008,2024-01-03,4795.76,USD,Paid,82.5,395650.2
INV-00369,VEND-019,2024-01-04,909.08,USD,Paid,82.5,74999.1
INV-00370,VEND-015,2024-01-05,3756.45,USD,Paid,82.5,309907.125
INV-00371,VEND-017,2024-01-06,2516.31,USD,Paid,82.5,207595.57499999998
INV-00372,VEND-013,2024-01-07,620.17,EUR,Paid,89.0,55195.13
INV-00373,VEND-019,2024-01-08,3555.64,USD,Pending,82.5,293340.3
INV-00374,VEND-007,2024-01-09,2161.36,USD,Paid,82.5,178312.2
INV-00375,VEND-003,2024-01-10,805.17,USD,Pending,82.5,66426.525
INV-00376,VEND-016,2024-01-11,3334.05,EUR,Pending,89.0,296730.45
INV-00377,VEND-016,2024-01-12,3293.95,EUR,Paid,89.0,293161.55
INV-00378,VEND-002,2024-01-13,1475.51,USD,Paid,82.5,121729.575
INV-00379,VEND-015,2024-01-14,4490.79,USD,Pending,82.5,370490.175
INV-00380,VEND-011,2024-01-15,3263.55,USD,Paid,82.5,269242.875
INV-00381,VEND-020,2024-01-16,3467.15,USD,Paid,82.5,286039.875
INV-00382,VEND-012,2024-01-17,1471.4,USD,Paid,82.5,121390.50000000001
INV-00383,VEND-013,2024-01-18,2692.44,USD,Paid,82.5,222126.30000000002
INV-00384,VEND-005,2024-01-19,2864.23,USD,Paid,82.5,236298.975
INV-00385,VEND-008,2024-01-20,3844.74,EUR,Paid,89.0,342181.86
INV-00386,VEND-007,2024-01-21,4781.28,USD,Pending,82.5,394455.6
INV-00387,VEND-011,2024-01-22,3786.09,USD,Pending,82.5,312352.425
INV-00388,VEND-004,2024-01-23,4875.12,USD,Pending,82.5,402197.39999999997
INV-00389,VEND-011,2024-01-24,1502.59,USD,Pending,82.5,123963.67499999999
INV-00390,VEND-010,2024-01-25,4973.7,EUR,Paid,89.0,442659.3
INV-00391,VEND-017,2024-01-26,1916.5,USD,Pending,82.5,158111.25
INV-00392,VEND-015,2024-01-27,4913.87,USD,Paid,82.5,405394.27499999997
INV-00393,VEND-005,2024-01-28,1539.61,EUR,Paid,89.0,137025.28999999998
INV-00394,VEND-004,2024-01-29,1084.82,USD,Pending,82.5,89497.65
INV-00395,VEND-016,2024-01-30,967.43,USD,Paid,82.5,79812.97499999999
INV-00396,VEND-010,2024-01-31,4929.69,USD,Paid,82.5,406699.425
INV-00397,VEND-010,2024-02-01,825.22,EUR,Paid,89.0,73444.58
INV-00398,VEND-016,2024-02-02,1072.81,USD,Paid,82.5,88506.825
INV-00399,VEND-017,2024-02-03,3141.91,USD,Pending,82.5,259207.57499999998
INV-00400,VEND-020,2024-02-04,2989.2,USD,Pending,82.5,246608.99999999997
INV-00401,VEND-018,2024-02-05,2384.97,USD,Pending,82.5,196760.025
INV-00402,VEND-010,2024-02-06,1528.57,USD,Paid,82.5,126107.025
INV-00403,VEND-009,2024-02-07,1889.13,USD,Pending,82.5,155853.225
INV-00404,VEND-014,2024-02-08,1360.99,EUR,Paid,89.0,121128.11
INV-00405,VEND-016,2024-02-09,4628.46,USD,Pending,82.5,381847.95
INV-00406,VEND-005,2024-02-10,2676.86,USD,Paid,82.5,220840.95
INV-00407,VEND-010,2024-02-11,4861.0,USD,Paid,82.5,401032.5
INV-00408,VEND-020,2024-02-12,4891.69,EUR,Pending,89.0,435360.41
INV-00409,VEND-019,2024-02-13,1038.63,EUR,Paid,89.0,92438.07
INV-00410,VEND-004,2024-02-14,4500.39,GBP,Paid,102.0,459039.78
INV-00411,VEND-010,2024-02-15,669.46,USD,Paid,82.5,55230.450000000004
INV-00412,VEND-010,2024-02-16,1004.03,USD,Paid,82.5,82832.47499999999
INV-00413,VEND-003,2024-02-17,2253.74,USD,Paid,82.5,185933.55
INV-00414,VEND-006,2024-02-18,4103.8,EUR,Paid,89.0,365238.2
INV-00415,VEND-017,2024-02-19,1149.33,GBP,Paid,102.0,117231.65999999999
INV-00416,VEND-019,2024-02-20,4657.14,USD,Paid,82.5,384214.05000000005
INV-00417,VEND-006,2024-02-21,980.61,USD,Paid,82.5,80900.325
INV-00418,VEND-017,2024-02-22,3998.75,USD,Paid,82.5,329896.875
INV-00419,VEND-020,2024-02-23,3320.21,GBP,Paid,102.0,338661.42
INV-00420,VEND-001,2024-02-24,986.56,USD,Paid,82.5,81391.2
INV-00421,VEND-013,2024-02-25,760.44,USD,Pending,82.5,62736.3
INV-00422,VEND-005,2024-02-26,3859.33,USD,Pending,82.5,318394.725
INV-00423,VEND-011,2024-02-27,3199.4,EUR,Paid,89.0,284746.60000000003
INV-00424,VEND-011,2024-02-28,970.67,EUR,Paid,89.0,86389.62999999999
INV-00425,VEND-008,2024-02-29,4836.8,USD,Pending,82.5,399036.0
INV-00426,VEND-018,2024-03-01,3646.88,USD,Paid,82.5,300867.60000000003
INV-00427,VEND-015,2024-03-02,2971.14,GBP,Paid,102.0,303056.27999999997
INV-00428,VEND-007,2024-03-03,1141.0,USD,Paid,82.5,94132.5
INV-00429,VEND-003,2024-03-04,4478.21,USD,Pending,82.5,369452.325
INV-00430,VEND-007,2024-03-05,4753.46,USD,Paid,82.5,392160.45
INV-00431,VEND-010,2024-03-06,1859.12,USD,Pending,82.5,153377.4
INV-00432,VEND-007,2024-03-07,4498.41,USD,Pending,82.5,371118.825
INV-00433,VEND-008,2024-03-08,2943.18,USD,Pending,82.5,242812.34999999998
INV-00434,VEND-019,2024-03-09,3341.5,USD,Paid,82.5,275673.75
INV-00435,VEND-016,2024-03-10,4105.06,USD,Paid,82.5,338667.45
INV-00436,VEND-007,2024-03-11,4947.43,USD,Pending,82.5,408162.97500000003
INV-00437,VEND-016,2024-03-12,4097.11,USD,Paid,82.5,338011.57499999995
INV-00438,VEND-006,2024-03-13,545.77,GBP,Paid,102.0,55668.54
INV-00439,VEND-004,2024-03-14,639.01,USD,Paid,82.5,52718.325
INV-00440,VEND-010,2024-03-15,1891.95,USD,Paid,82.5,156085.875
INV-00441,VEND-016,2024-03-16,1915.15,USD,Paid,82.5,157999.875
INV-00442,VEND-019,2024-03-17,1279.09,USD,Pending,82.5,105524.92499999999
INV-00443,VEND-001,2024-03-18,4001.42,USD,Pending,82.5,330117.15
INV-00444,VEND-009,2024-03-19,659.4,USD,Paid,82.5,54400.5
INV-00445,VEND-010,2024-03-20,2134.48,USD,Paid,82.5,176094.6
INV-00446,VEND-013,2024-03-21,1473.34,EUR,Paid,89.0,131127.25999999998
INV-00447,VEND-005,2024-03-22,4393.28,USD,Paid,82.5,362445.6
INV-00448,VEND-017,2024-03-23,1036.79,USD,Pending,82.5,85535.175
INV-00449,VEND-012,2024-03-24,1582.27,USD,Pending,82.5,130537.275
INV-00450,VEND-019,2024-03-25,4671.43,EUR,Pending,89.0,415757.27
INV-00451,VEND-019,2024-03-26,2166.82,USD,Pending,82.5,178762.65000000002
INV-00452,VEND-005,2024-03-27,3673.01,USD,Paid,82.5,303023.325
INV-00453,VEND-007,2024-03-28,2253.02,USD,Paid,82.5,185874.15
INV-00454,VEND-020,2024-03-29,4415.86,USD,Paid,82.5,364308.44999999995
INV-00455,VEND-006,2024-03-30,3740.94,USD,Paid,82.5,308627.55
INV-00456,VEND-013,2024-03-31,2966.58,GBP,Paid,102.0,302591.16
INV-00457,VEND-010,2024-04-01,4284.51,USD,Pending,82.5,353472.075
INV-00458,VEND-002,2024-04-02,762.02,USD,Paid,82.5,62866.65
INV-00459,VEND-003,2024-04-03,4765.33,USD,Paid,82.5,393139.725
INV-00460,VEND-003,2024-04-04,3843.2,USD,Paid,82.5,317064.0
INV-00461,VEND-007,2024-04-05,2945.81,GBP,Pending,102.0,300472.62
INV-00462,VEND-009,2024-04-06,1619.53,USD,Pending,82.5,133611.225
INV-00463,VEND-016,2024-04-07,3826.96,USD,Paid,82.5,315724.2
INV-00464,VEND-020,2024-04-08,1730.77,GBP,Pending,102.0,176538.54
INV-00465,VEND-018,2024-04-09,4435.75,GBP,Paid,102.0,452446.5
INV-00466,VEND-019,2024-04-10,2421.13,EUR,Paid,89.0,215480.57
INV-00467,VEND-018,2024-04-11,3309.57,USD,Pending,82.5,273039.525
INV-00468,VEND-019,2024-04-12,2074.23,USD,Pending,82.5,171123.975
INV-00469,VEND-005,2024-04-13,741.05,USD,Pending,82.5,61136.62499999999
INV-00470,VEND-016,2024-04-14,1209.33,USD,Paid,82.5,99769.72499999999
INV-00471,VEND-015,2024-04-15,4423.5,EUR,Paid,89.0,393691.5
INV-00472,VEND-018,2024-04-16,3027.94,USD,Pending,82.5,249805.05000000002
INV-00473,VEND-016,2024-04-17,4794.76,USD,Paid,82.5,395567.7
INV-00474,VEND-001,2024-04-18,2191.49,EUR,Paid,89.0,195042.61
INV-00475,VEND-009,2024-04-19,2426.14,EUR,Pending,89.0,215926.46
INV-00476,VEND-007,2024-04-20,2798.85,USD,Paid,82.5,230905.125
INV-00477,VEND-018,2024-04-21,2018.51,EUR,Pending,89.0,179647.38999999998
INV-00478,VEND-014,2024-04-22,3591.95,EUR,Paid,89.0,319683.55
INV-00479,VEND-006,2024-04-23,2723.46,GBP,Paid,102.0,277792.92
INV-00480,VEND-004,2024-04-24,1051.47,EUR,Paid,89.0,93580.83
INV-00481,VEND-009,2024-04-25,1750.06,USD,Paid,82.5,144379.94999999998
INV-00482,VEND-020,2024-04-26,763.39,USD,Pending,82.5,62979.674999999996
INV-00483,VEND-013,2024-04-27,4901.25,USD,Paid,82.5,404353.125
INV-00484,VEND-018,2024-04-28,2026.06,USD,Pending,82.5,167149.94999999998
INV-00485,VEND-003,2024-04-29,2944.49,USD,Paid,82.5,242920.425
INV-00486,VEND-014,2024-04-30,4075.89,USD,Pending,82.5,336260.925
INV-00487,VEND-009,2024-05-01,2446.9,USD,Pending,82.5,201869.25
INV-00488,VEND-001,2024-05-02,3824.68,USD,Paid,82.5,315536.1
INV-00489,VEND-015,2024-05-03,2244.34,USD,Paid,82.5,185158.05000000002
INV-00490,VEND-014,2024-05-04,652.49,USD,Paid,82.5,53830.425
INV-00491,VEND-018,2024-05-05,747.42,GBP,Paid,102.0,76236.84
INV-00492,VEND-012,2024-05-06,1507.3,USD,Paid,82.5,124352.25
INV-00493,VEND-008,2024-05-07,3757.0,USD,Paid,82.5,309952.5
INV-00494,VEND-017,2024-05-08,4967.27,EUR,Pending,89.0,442087.03
INV-00495,VEND-016,2024-05-09,2731.93,USD,Pending,82.5,225384.22499999998
INV-00496,VEND-006,2024-05-10,2480.13,EUR,Pending,89.0,220731.57
INV-00497,VEND-009,2024-05-11,4126.83,EUR,Paid,89.0,367287.87
INV-00498,VEND-019,2024-05-12,2473.45,USD,Pending,82.5,204059.62499999997
INV-00499,VEND-016,2024-05-13,3028.19,USD,Paid,82.5,249825.67500000002
INV-00500,VEND-012,2024-05-14,2362.84,EUR,Paid,89.0,210292.76
INV-00501,VEND-016,2024-05-15,2365.37,USD,Paid,82.5,195143.025
INV-00502,VEND-014,2024-05-16,3415.02,USD,Pending,82.5,281739.15
INV-00503,VEND-008,2024-05-17,1299.63,EUR,Paid,89.0,115667.07
INV-00504,VEND-018,2024-05-18,3965.28,USD,Paid,82.5,327135.60000000003
INV-00505,VEND-007,2024-05-19,3832.0,GBP,Pending,102.0,390864.0
INV-00506,VEND-015,2024-05-20,4233.97,GBP,Paid,102.0,431864.94
INV-00507,VEND-008,2024-05-21,2326.34,USD,Pending,82.5,191923.05000000002
INV-00508,VEND-005,2024-05-22,735.83,USD,Pending,82.5,60705.975000000006
INV-00509,VEND-016,2024-05-23,2097.57,EUR,Paid,89.0,186683.73
INV-00510,VEND-007,2024-05-24,2889.02,USD,Paid,82.5,238344.15
INV-00511,VEND-017,2024-05-25,544.46,USD,Paid,82.5,44917.950000000004
INV-00512,VEND-019,2024-05-26,1594.34,USD,Paid,82.5,131533.05
INV-00513,VEND-004,2024-05-27,2034.57,USD,Pending,82.5,167852.025
INV-00514,VEND-020,2024-05-28,3780.58,GBP,Paid,102.0,385619.16
INV-00515,VEND-002,2024-05-29,853.94,EUR,Pending,89.0,76000.66
INV-00516,VEND-001,2024-05-30,509.99,EUR,Paid,89.0,45389.11
INV-00517,VEND-008,2024-05-31,3964.32,USD,Pending,82.5,327056.4
INV-00518,VEND-017,2024-06-01,1822.41,EUR,Paid,89.0,162194.49000000002
INV-00519,VEND-001,2024-06-02,687.23,GBP,Paid,102.0,70097.46
INV-00520,VEND-011,2024-06-03,2489.89,GBP,Paid,102.0,253968.78
INV-00521,VEND-006,2024-06-04,1869.57,EUR,Paid,89.0,166391.72999999998
INV-00522,VEND-006,2024-06-05,3014.68,EUR,Pending,89.0,268306.51999999996
INV-00523,VEND-005,2024-06-06,4926.08,EUR,Pending,89.0,438421.12
INV-00524,VEND-010,2024-06-07,1967.18,USD,Paid,82.5,162292.35
INV-00525,VEND-005,2024-06-08,1526.64,USD,Pending,82.5,125947.8
INV-00526,VEND-010,2024-06-09,3126.27,GBP,Pending,102.0,318879.54
INV-00527,VEND-004,2024-06-10,4839.96,USD,Paid,82.5,399296.7
INV-00528,VEND-012,2024-06-11,2512.07,EUR,Pending,89.0,223574.23
INV-00529,VEND-020,2024-06-12,650.77,GBP,Paid,102.0,66378.54
INV-00530,VEND-003,2024-06-13,557.13,USD,Pending,82.5,45963.225
INV-00531,VEND-004,2024-06-14,3992.18,USD,Pending,82.5,329354.85
INV-00532,VEND-015,2024-06-15,834.67,USD,Pending,82.5,68860.275
INV-00533,VEND-019,2024-06-16,3524.64,USD,Paid,82.5,290782.8
INV-00534,VEND-017,2024-06-17,622.39,EUR,Pending,89.0,55392.71
INV-00535,VEND-020,2024-06-18,1503.85,USD,Pending,82.5,124067.62499999999
INV-00536,VEND-015,2024-06-19,2702.78,USD,Paid,82.5,222979.35
INV-00537,VEND-012,2024-06-20,4211.82,USD,Pending,82.5,347475.14999999997
INV-00538,VEND-001,2024-06-21,1161.18,USD,Pending,82.5,95797.35
INV-00539,VEND-011,2024-06-22,3045.86,USD,Paid,82.5,251283.45
INV-00540,VEND-005,2024-06-23,851.0,USD,Paid,82.5,70207.5
INV-00541,VEND-020,2024-06-24,2164.87,USD,Pending,82.5,178601.775
INV-00542,VEND-013,2024-06-25,1597.65,USD,Paid,82.5,131806.125
INV-00543,VEND-011,2024-06-26,4512.62,EUR,Pending,89.0,401623.18
INV-00544,VEND-004,2024-06-27,3124.12,USD,Pending,82.5,257739.9
INV-00545,VEND-012,2024-06-28,736.65,USD,Paid,82.5,60773.625
INV-00546,VEND-017,2024-06-29,1487.16,USD,Pending,82.5,122690.70000000001
INV-00547,VEND-010,2024-06-30,3146.89,USD,Pending,82.5,259618.425
INV-00548,VEND-013,2024-07-01,4215.02,EUR,Paid,89.0,375136.78
INV-00549,VEND-018,2024-07-02,707.77,USD,Paid,82.5,58391.025
INV-00550,VEND-007,2024-07-03,4101.85,USD,Paid,82.5,338402.62500000006
INV-00551,VEND-019,2024-07-04,2579.57,USD,Paid,82.5,212814.52500000002
INV-00552,VEND-001,2024-07-05,2035.42,USD,Paid,82.5,167922.15
INV-00553,VEND-010,2024-07-06,1382.98,USD,Pending,82.5,114095.85
INV-00554,VEND-014,2024-07-07,4213.46,EUR,Paid,89.0,374997.94
INV-00555,VEND-020,2024-07-08,4703.28,USD,Pending,82.5,388020.6
INV-00556,VEND-018,2024-07-09,3114.58,USD,Paid,82.5,256952.85
INV-00557,VEND-017,2024-07-10,2390.8,EUR,Paid,89.0,212781.2
INV-00558,VEND-001,2024-07-11,2120.26,USD,Paid,82.5,174921.45
INV-00559,VEND-020,2024-07-12,4225.62,EUR,Paid,89.0,376080.18
INV-00560,VEND-009,2024-07-13,2956.8,EUR,Paid,89.0,263155.2
INV-00561,VEND-003,2024-07-14,4960.41,USD,Pending,82.5,409233.825
INV-00562,VEND-010,2024-07-15,1353.09,EUR,Paid,89.0,120425.01
INV-00563,VEND-017,2024-07-16,2953.37,USD,Paid,82.5,243653.025
INV-00564,VEND-002,2024-07-17,1342.66,USD,Paid,82.5,110769.45000000001
INV-00565,VEND-015,2024-07-18,4744.14,USD,Paid,82.5,391391.55000000005
INV-00566,VEND-013,2024-07-19,2673.01,USD,Pending,82.5,220523.325
INV-00567,VEND-001,2024-07-20,4909.34,USD,Pending,82.5,405020.55
INV-00568,VEND-009,2024-07-21,3951.63,EUR,Pending,89.0,351695.07
INV-00569,VEND-013,2024-07-22,3479.8,USD,Paid,82.5,287083.5
INV-00570,VEND-013,2024-07-23,4637.99,EUR,Pending,89.0,412781.11
INV-00571,VEND-011,2024-07-24,2057.69,USD,Paid,82.5,169759.42500000002
INV-00572,VEND-004,2024-07-25,3461.85,USD,Pending,82.5,285602.625
INV-00573,VEND-004,2024-07-26,1360.58,USD,Paid,82.5,112247.84999999999
INV-00574,VEND-016,2024-07-27,4583.2,USD,Pending,82.5,378114.0
INV-00575,VEND-007,2024-07-28,1819.59,USD,Paid,82.5,150116.175
INV-00576,VEND-020,2024-07-29,4696.75,GBP,Paid,102.0,479068.5
INV-00577,VEND-020,2024-07-30,2013.23,EUR,Paid,89.0,179177.47
INV-00578,VEND-007,2024-07-31,2684.03,USD,Paid,82.5,221432.475
INV-00579,VEND-011,2024-08-01,4750.04,USD,Paid,82.5,391878.3
INV-00580,VEND-004,2024-08-02,3819.54,USD,Pending,82.5,315112.05
INV-00581,VEND-011,2024-08-03,1493.06,USD,Pending,82.5,123177.45
INV-00582,VEND-005,2024-08-04,4715.8,USD,Paid,82.5,389053.5
INV-00583,VEND-016,2024-08-05,4138.03,EUR,Pending,89.0,368284.67
INV-00584,VEND-002,2024-08-06,1055.63,USD,Paid,82.5,87089.475
INV-00585,VEND-017,2024-08-07,1593.33,USD,Pending,82.5,131449.725
INV-00586,VEND-004,2024-08-08,2473.69,USD,Paid,82.5,204079.42500000002
INV-00587,VEND-020,2024-08-09,2561.19,GBP,Paid,102.0,261241.38
INV-00588,VEND-002,2024-08-10,591.65,EUR,Pending,89.0,52656.85
INV-00589,VEND-012,2024-08-11,1679.1,USD,Pending,82.5,138525.75
INV-00590,VEND-005,2024-08-12,3603.34,USD,Pending,82.5,297275.55
INV-00591,VEND-019,2024-08-13,3035.38,USD,Paid,82.5,250418.85
INV-00592,VEND-001,2024-08-14,2774.69,USD,Paid,82.5,228911.92500000002
INV-00593,VEND-007,2024-08-15,4912.44,USD,Paid,82.5,405276.3
INV-00594,VEND-016,2024-08-16,3442.35,USD,Paid,82.5,283993.875
INV-00595,VEND-002,2024-08-17,2337.6,USD,Pending,82.5,192852.0
INV-00596,VEND-007,2024-08-18,3617.9,USD,Paid,82.5,298476.75
INV-00597,VEND-016,2024-08-19,3770.0,USD,Pending,82.5,311025.0
INV-00598,VEND-013,2024-08-20,4202.08,EUR,Paid,89.0,373985.12
INV-00599,VEND-003,2024-08-21,4927.37,EUR,Paid,89.0,438535.93
INV-00600,VEND-013,2024-08-22,2917.65,USD,Pending,82.5,240706.125
INV-00601,VEND-019,2024-08-23,4324.11,USD,Paid,82.5,356739.07499999995
INV-00602,VEND-007,2024-08-24,2204.6,USD,Pending,82.5,181879.5
INV-00603,VEND-014,2024-08-25,1826.29,USD,Pending,82.5,150668.925
INV-00604,VEND-012,2024-08-26,1818.83,USD,Paid,82.5,150053.475
INV-00605,VEND-006,2024-08-27,2585.37,USD,Paid,82.5,213293.025
INV-00606,VEND-014,2024-08-28,3111.93,EUR,Paid,89.0,276961.76999999996
INV-00607,VEND-018,2024-08-29,2648.11,GBP,Pending,102.0,270107.22000000003
INV-00608,VEND-020,2024-08-30,4620.28,USD,Paid,82.5,381173.1
INV-00609,VEND-015,2024-08-31,4170.09,USD,Pending,82.5,344032.425
INV-00610,VEND-011,2024-09-01,4157.09,USD,Paid,82.5,342959.925
INV-00611,VEND-017,2024-09-02,1357.58,USD,Paid,82.5,112000.34999999999
INV-00612,VEND-002,2024-09-03,2576.49,USD,Pending,82.5,212560.425
INV-00613,VEND-009,2024-09-04,4732.86,USD,Paid,82.5,390460.94999999995
INV-00614,VEND-011,2024-09-05,2238.76,USD,Pending,82.5,184697.7
INV-00615,VEND-002,2024-09-06,3727.86,USD,Pending,82.5,307548.45
INV-00616,VEND-011,2024-09-07,1726.32,USD,Paid,82.5,142421.4
INV-00617,VEND-007,2024-09-08,3323.8,EUR,Pending,89.0,295818.2
INV-00618,VEND-013,2024-09-09,3585.62,USD,Pending,82.5,295813.64999999997
INV-00619,VEND-010,2024-09-10,4822.83,USD,Pending,82.5,397883.475
INV-00620,VEND-005,2024-09-11,2300.62,USD,Pending,82.5,189801.15
INV-00621,VEND-020,2024-09-12,4747.79,EUR,Paid,89.0,422553.31
INV-00622,VEND-017,2024-09-13,1086.13,USD,Paid,82.5,89605.725
INV-00623,VEND-017,2024-09-14,1303.72,USD,Pending,82.5,107556.90000000001
INV-00624,VEND-009,2024-09-15,4357.79,USD,Paid,82.5,359517.675
INV-00625,VEND-014,2024-09-16,2948.8,USD,Paid,82.5,243276.00000000003
INV-00626,VEND-001,2024-09-17,3384.8,USD,Paid,82.5,279246.0
INV-00627,VEND-011,2024-09-18,581.6,EUR,Paid,89.0,51762.4
INV-00628,VEND-012,2024-09-19,1437.58,USD,Pending,82.5,118600.34999999999
INV-00629,VEND-016,2024-09-20,4767.44,USD,Paid,82.5,393313.8
INV-00630,VEND-007,2024-09-21,3318.13,EUR,Paid,89.0,295313.57
INV-00631,VEND-006,2024-09-22,882.17,EUR,Pending,89.0,78513.12999999999
INV-00632,VEND-016,2024-09-23,3208.01,USD,Paid,82.5,264660.825
INV-00633,VEND-014,2024-09-24,2575.27,USD,Paid,82.5,212459.775
INV-00634,VEND-004,2024-09-25,3660.66,USD,Paid,82.5,302004.45
INV-00635,VEND-017,2024-09-26,1663.11,EUR,Paid,89.0,148016.78999999998
INV-00636,VEND-011,2024-09-27,3835.77,EUR,Pending,89.0,341383.52999999997
INV-00637,VEND-017,2024-09-28,843.14,USD,Pending,82.5,69559.05
INV-00638,VEND-009,2024-09-29,1308.46,USD,Pending,82.5,107947.95
INV-00639,VEND-019,2024-09-30,4580.43,USD,Pending,82.5,377885.47500000003
INV-00640,VEND-005,2024-10-01,4700.18,USD,Paid,82.5,387764.85000000003
INV-00641,VEND-015,2024-10-02,1807.8,USD,Pending,82.5,149143.5
INV-00642,VEND-007,2024-10-03,3352.94,USD,Pending,82.5,276617.55
INV-00643,VEND-019,2024-10-04,3460.33,USD,Pending,82.5,285477.225
INV-00644,VEND-011,2024-10-05,4220.39,GBP,Pending,102.0,430479.78
INV-00645,VEND-009,2024-10-06,3944.87,USD,Paid,82.5,325451.77499999997
INV-00646,VEND-012,2024-10-07,503.82,USD,Pending,82.5,41565.15
INV-00647,VEND-007,2024-10-08,1750.96,EUR,Pending,89.0,155835.44
INV-00648,VEND-009,2024-10-09,2410.88,USD,Paid,82.5,198897.6
INV-00649,VEND-005,2024-10-10,3242.84,EUR,Paid,89.0,288612.76
INV-00650,VEND-008,2024-10-11,4603.69,EUR,Pending,89.0,409728.41
INV-00651,VEND-020,2024-10-12,4806.82,USD,Pending,82.5,396562.64999999997
INV-00652,VEND-020,2024-10-13,559.28,USD,Paid,82.5,46140.6
INV-00653,VEND-013,2024-10-14,920.5,USD,Paid,82.5,75941.25
INV-00654,VEND-007,2024-10-15,4826.56,EUR,Paid,89.0,429563.84
INV-00655,VEND-020,2024-10-16,1857.84,USD,Paid,82.5,153271.8
INV-00656,VEND-010,2024-10-17,4315.07,GBP,Pending,102.0,440137.13999999996
INV-00657,VEND-012,2024-10-18,574.48,USD,Paid,82.5,47394.6
INV-00658,VEND-012,2024-10-19,2160.13,USD,Paid,82.5,178210.725
INV-00659,VEND-004,2024-10-20,2674.44,USD,Paid,82.5,220641.30000000002
INV-00660,VEND-018,2024-10-21,1418.14,USD,Pending,82.5,116996.55
INV-00661,VEND-005,2024-10-22,4148.16,USD,Paid,82.5,342223.2
INV-00662,VEND-004,2024-10-23,943.63,USD,Paid,82.5,77849.475
INV-00663,VEND-013,2024-10-24,2049.9,USD,Paid,82.5,169116.75
INV-00664,VEND-020,2024-10-25,3617.27,USD,Pending,82.5,298424.775
INV-00665,VEND-010,2024-10-26,4579.66,USD,Pending,82.5,377821.95
INV-00666,VEND-001,2024-10-27,1480.57,USD,Pending,82.5,122147.025
INV-00667,VEND-001,2024-10-28,2386.73,USD,Paid,82.5,196905.225
INV-00668,VEND-016,2024-10-29,911.05,EUR,Paid,89.0,81083.45
INV-00669,VEND-011,2024-10-30,4315.53,USD,Paid,82.5,356031.225
INV-00670,VEND-010,2024-10-31,4176.99,USD,Paid,82.5,344601.675
INV-00671,VEND-009,2024-11-01,4581.43,EUR,Paid,89.0,407747.27
INV-00672,VEND-008,2024-11-02,4645.94,USD,Paid,82.5,383290.05
INV-00673,VEND-002,2024-11-03,1349.28,USD,Paid,82.5,111315.59999999999
INV-00674,VEND-005,2024-11-04,3563.64,USD,Paid,82.5,294000.3
INV-00675,VEND-015,2024-11-05,2714.18,USD,Paid,82.5,223919.84999999998
INV-00676,VEND-013,2024-11-06,1349.8,USD,Paid,82.5,111358.5
INV-00677,VEND-002,2024-11-07,579.01,USD,Paid,82.5,47768.325
INV-00678,VEND-015,2024-11-08,3632.44,USD,Paid,82.5,299676.3
INV-00679,VEND-007,2024-11-09,1198.56,USD,Paid,82.5,98881.2
